36	29	28	8	6	4
48	44	33	25	17	1
46	43	32	25	22	6
48	37	29	19	5	3
38	34	27	18	13	6
45	39	35	19	7	5
48	29	25	22	21	13
42	38	37	36	15	3
36	23	12	5	2	1
36	35	20	17	6	5
48	37	32	29	18	6
48	29	28	21	17	8
46	41	19	18	14	9
32	31	21	15	10	8
45	42	31	24	20	9
46	44	41	18	10	1
41	35	33	26	21	10
48	46	38	34	26	7
48	43	31	26	25	15
45	39	38	35	34	27
49	39	24	21	20	2
42	28	26	19	14	6
48	41	34	19	12	6
49	41	39	35	23	5
49	37	29	24	18	12
48	45	38	25	18	9
49	47	40	22	19	6
47	24	21	15	11	9
48	39	35	22	16	6
49	35	31	19	10	4
46	33	27	17	14	7
41	39	36	33	27	21
46	38	34	25	13	7
44	27	18	17	14	3
48	29	26	17	9	8
46	45	22	14	3	2
46	44	39	32	16	10
40	22	17	15	7	2
40	39	29	27	14	1
47	37	34	25	19	6
44	30	24	11	10	3
32	27	13	11	4	3
40	32	19	8	4	2
47	43	35	22	19	12
47	46	37	29	20	6
28	25	16	13	9	4
48	46	42	41	26	21
48	38	32	30	28	13
47	33	22	14	13	10
41	40	33	11	9	6
39	34	24	22	18	9
48	25	24	22	20	11
46	39	28	26	24	12
46	42	37	27	18	12
39	35	34	23	12	11
48	42	41	28	21	5
47	45	36	35	8	5
43	39	31	23	22	14
31	30	17	15	11	7
45	43	42	25	20	5
45	35	34	24	10	4
23	18	17	14	8	3
47	32	29	11	7	4
48	46	37	14	8	7
34	33	24	15	8	4
26	22	21	20	17	11
49	48	31	28	22	3
44	41	33	21	14	8
35	32	27	22	11	7
46	29	13	7	6	2
27	23	8	7	4	3
40	34	32	27	7	2
37	33	31	27	22	10
47	46	32	27	14	13
46	35	31	27	25	23
49	36	31	29	19	11
34	29	20	16	11	2
46	41	34	16	14	10
45	37	35	24	23	19
48	41	38	31	16	15
47	38	37	16	8	7
45	37	36	27	16	6
42	41	31	22	14	5
46	37	36	33	30	24
40	32	31	23	20	4
34	31	30	22	15	2
36	22	17	7	4	2
39	35	28	25	22	8
49	29	20	15	9	2
48	37	35	14	7	4
46	45	39	11	9	6
49	35	34	29	17	11
46	42	41	31	29	12
44	26	23	21	20	17
43	28	24	13	8	2
42	36	26	13	9	5
46	41	32	19	8	5
39	19	17	15	13	7
46	32	30	29	11	5
45	32	16	15	5	3
48	34	33	16	7	3
49	47	31	27	21	7
34	30	23	19	15	5
41	39	11	8	7	2
45	44	41	26	13	8
46	37	26	19	11	6
44	35	29	24	15	1
43	36	34	24	20	3
40	38	28	20	9	1
49	45	40	26	17	2
46	30	28	23	10	5
49	47	39	31	24	2
42	40	37	25	24	19
47	44	26	23	14	12
43	37	31	28	26	11
44	39	32	30	27	19
49	46	24	19	14	8
40	37	30	29	22	13
45	39	22	16	10	7
44	34	27	24	21	12
48	37	24	22	18	7
41	24	22	19	14	7
44	34	24	23	18	12
44	42	18	10	4	1
48	31	25	12	11	8
43	39	37	34	12	8
42	36	18	16	15	2
49	48	31	27	26	5
33	25	19	16	13	2
49	43	33	32	23	13
46	29	10	9	8	3
38	33	28	26	4	3
36	28	23	15	4	1
40	21	11	7	3	1
41	39	25	24	21	17
47	36	13	8	7	2
46	40	39	34	28	23
40	35	28	24	11	3
48	43	42	31	18	16
36	22	21	17	13	5
48	44	32	22	4	3
45	44	30	25	22	1
48	46	31	23	19	6
45	44	41	34	33	26
42	39	38	24	23	17
48	30	20	11	4	1
43	33	28	19	18	1
43	41	28	24	19	1
40	39	38	18	17	9
49	47	45	42	34	27
49	39	37	27	17	5
43	29	27	17	12	9
41	37	28	26	25	15
49	45	39	12	2	1
48	46	39	25	14	6
35	31	29	16	15	13
38	36	30	11	9	6
46	45	28	23	11	7
43	42	38	33	19	8
45	40	29	11	8	4
49	42	33	23	19	11
37	35	22	15	11	4
44	36	34	20	12	2
47	32	26	22	14	9
46	38	34	29	17	1
46	44	42	29	28	20
41	35	27	26	16	2
47	29	27	24	22	9
39	37	16	12	11	6
48	47	41	37	14	3
49	14	13	10	4	3
41	40	35	31	7	4
40	38	23	22	21	2
40	28	25	19	10	4
49	42	41	37	15	5
43	29	23	22	20	4
43	30	27	21	12	2
49	44	17	12	11	10
47	35	30	21	18	4
49	46	27	25	16	1
41	40	37	33	18	16
41	36	21	17	14	8
45	27	26	25	19	8
38	32	29	25	21	2
42	38	36	30	13	5
41	34	26	24	19	16
48	44	43	41	28	18
47	43	16	10	7	5
33	27	24	23	17	16
47	38	34	28	25	19
46	40	36	19	5	3
44	37	32	22	17	14
49	46	44	27	22	3
42	40	39	27	24	11
49	25	24	15	11	9
49	43	42	33	27	14
37	35	19	16	10	2
48	34	26	19	16	1
40	32	23	19	9	2
28	27	26	18	16	3
43	40	29	26	18	1
48	40	39	29	26	1
38	37	34	24	17	7
38	19	18	16	14	12
38	32	28	19	14	1
39	37	35	27	24	18
37	29	19	13	12	2
45	42	41	31	29	25
47	33	13	12	3	2
48	47	31	21	11	10
43	36	24	23	22	15
44	35	33	24	23	8
46	40	39	32	26	21
44	38	36	34	14	1
48	42	39	30	13	7
29	21	20	19	13	1
33	31	20	16	9	8
47	38	29	20	11	3
49	42	35	24	14	13
49	43	42	23	18	16
48	28	26	23	22	18
48	38	29	19	10	4
34	33	23	18	16	15
42	33	29	20	16	9
38	30	22	21	10	4
45	37	36	18	9	8
46	40	36	34	27	9
46	38	33	32	25	18
47	46	41	36	19	11
37	30	28	26	23	21
48	45	33	15	10	4
48	46	34	30	17	3
49	46	45	36	34	4
34	33	27	20	15	3
47	43	27	25	15	4
43	38	26	17	14	7
48	41	38	37	35	22
46	40	38	35	26	3
49	38	30	21	17	2
37	29	21	19	10	3
42	35	33	20	10	1
38	33	20	14	7	2
39	33	28	14	13	12
42	40	26	25	15	5
49	45	28	18	12	7
47	43	16	12	9	3
42	40	39	27	24	15
46	32	30	24	15	4
48	21	11	9	4	2
46	41	31	29	23	18
46	44	35	33	22	17
45	44	36	23	9	2
39	27	25	22	21	10
45	38	34	25	22	13
48	45	26	22	21	17
48	44	34	25	17	4
29	26	23	21	16	1
41	37	21	17	12	1
41	32	24	21	9	2
42	38	23	21	5	4
46	45	42	24	20	19
40	35	23	22	16	9
45	37	24	12	10	6
35	34	30	29	25	24
48	41	32	26	19	1
47	33	28	19	18	3
39	38	25	23	21	5
49	29	27	26	12	1
41	31	24	20	17	7
42	35	28	26	9	3
44	40	30	15	14	11
46	42	13	8	6	1
48	44	27	22	7	2
47	46	36	26	17	10
29	24	23	18	17	4
45	43	33	29	14	12
48	47	30	27	22	8
37	36	32	30	13	8
47	44	42	31	30	17
36	29	28	24	23	21
48	47	39	36	29	10
48	45	37	35	17	12
46	43	28	27	5	3
24	21	19	11	10	7
44	43	39	25	13	1
34	31	12	11	9	5
41	36	33	30	10	5
44	33	32	24	13	5
46	43	38	18	17	14
49	42	28	23	10	4
45	36	34	19	13	1
31	27	25	18	11	10
48	43	26	21	20	17
32	24	23	21	18	10
47	45	26	18	16	2
35	33	18	9	6	4
49	45	41	36	18	5
46	44	34	25	7	6
48	36	30	24	11	3
49	43	36	31	17	7
38	29	27	13	10	1
42	32	18	17	12	8
46	45	35	29	19	1
46	43	28	26	23	22
36	24	14	8	4	1
47	44	43	42	20	4
28	16	13	11	7	3
49	46	37	20	10	1
39	32	29	16	7	1
43	27	16	12	9	1
40	36	26	24	14	2
39	34	31	22	5	1
48	45	42	24	18	9
47	31	28	14	11	3
37	29	25	16	15	13
43	42	39	17	8	1
48	40	37	23	15	4
49	29	20	19	18	14
42	30	26	17	13	7
49	30	29	27	12	5
42	31	25	21	15	3
44	43	41	28	26	9
39	37	31	29	12	3
38	29	23	12	10	9
37	25	15	13	5	3
30	28	25	24	7	4
46	39	21	16	12	4
44	35	33	30	21	12
43	41	30	27	25	11
47	43	18	14	9	5
49	26	25	22	16	15
29	20	15	11	7	3
34	31	29	28	7	2
46	45	44	30	11	10
45	43	31	27	19	11
36	22	10	9	6	4
48	46	45	39	12	10
47	30	29	25	17	2
49	39	30	25	17	9
26	19	18	8	6	3
47	23	19	16	9	6
40	36	33	29	13	2
43	39	33	31	20	10
30	27	12	10	6	2
41	34	33	31	17	5
43	30	28	25	23	3
43	38	36	24	19	4
45	37	27	24	11	3
45	29	27	11	8	6
43	37	25	14	10	6
40	38	36	12	5	2
43	40	31	21	5	2
40	35	34	9	8	7
47	43	40	35	28	21
38	29	27	10	9	3
45	21	10	5	3	2
49	34	22	9	3	2
47	40	36	30	20	8
35	29	24	15	14	11
41	30	18	10	7	1
47	43	34	17	12	11
41	32	21	16	15	6
47	44	38	29	23	7
32	31	28	5	3	2
47	33	20	16	9	1
42	40	31	30	19	13
49	44	40	31	13	11
49	35	27	24	7	3
41	40	28	27	23	13
35	25	21	14	12	8
45	41	38	28	23	17
28	23	22	20	19	5
49	35	32	27	16	3
44	35	33	32	29	1
42	41	31	27	25	12
45	41	33	25	11	2
46	30	24	23	7	1
46	43	41	40	39	32
42	22	15	12	7	3
49	42	26	24	15	14
37	28	24	8	5	3
38	24	22	21	11	8
48	29	28	10	3	1
39	20	18	13	10	2
46	39	34	31	22	17
44	43	40	31	26	19
41	38	24	18	10	8
47	29	21	11	6	2
48	42	39	17	10	4
40	25	22	20	12	2
45	29	23	18	15	8
45	33	31	30	25	15
41	40	37	12	9	8
49	37	22	17	4	1
45	38	32	27	7	6
37	34	31	26	19	3
46	45	35	31	6	3
47	43	42	41	31	30
47	28	27	24	22	5
49	44	43	37	27	2
40	21	17	15	12	10
33	30	28	25	22	21
41	40	38	37	11	3
47	36	34	15	9	3
49	45	39	31	29	18
43	39	19	18	4	3
38	26	25	17	6	1
35	31	17	13	6	5
37	36	28	27	25	12
46	40	39	37	18	16
38	34	32	31	10	6
48	28	27	24	20	14
48	45	38	37	16	2
32	29	24	19	17	4
48	46	43	41	35	6
28	23	20	19	13	10
37	21	18	7	5	4
33	27	25	24	12	4
45	44	35	33	28	15
49	36	19	18	17	6
42	41	32	31	22	9
45	42	30	26	3	2
44	28	24	18	15	5
44	36	31	22	3	2
45	28	27	25	18	5
49	48	39	30	18	11
39	32	21	10	9	3
47	40	39	31	6	4
49	48	43	40	29	7
36	34	26	24	15	6
44	40	38	36	19	15
40	34	28	17	14	10
41	34	28	23	11	10
48	34	26	19	13	7
45	31	23	22	7	4
28	22	18	16	4	2
49	42	40	25	14	3
43	25	24	17	15	2
44	42	40	38	21	14
45	22	19	7	6	1
48	37	26	23	20	14
28	24	21	13	9	1
46	37	26	22	16	2
42	38	37	24	9	6
48	42	40	27	22	10
47	31	23	20	3	2
44	39	35	19	10	7
44	42	26	25	22	21
34	32	31	17	15	3
48	32	31	26	14	7
43	38	36	32	24	4
44	43	30	27	25	18
46	39	37	26	15	1
49	47	30	27	16	9
49	37	34	27	18	9
35	33	32	25	19	12
45	43	38	33	15	5
44	39	35	26	24	19
43	37	26	18	8	1
47	42	40	34	27	21
46	30	22	12	10	6
45	40	31	24	20	18
47	28	27	23	14	1
49	47	45	41	21	3
49	42	28	20	17	13
37	33	21	13	5	3
20	18	17	15	12	3
40	38	37	25	23	22
41	35	33	28	27	4
41	39	33	20	12	8
49	30	29	20	15	13
44	39	20	14	11	4
49	47	34	30	16	9
49	44	37	19	5	2
41	40	27	26	24	21
40	36	34	32	25	7
49	43	42	14	8	1
47	45	40	26	22	21
46	35	30	25	23	4
49	44	36	6	5	3
42	32	28	14	6	5
34	25	20	19	18	8
49	44	36	20	16	3
42	35	32	28	17	10
43	35	31	20	7	2
48	35	21	17	15	13
47	43	40	24	10	2
49	45	25	18	6	5
49	42	32	29	23	8
48	46	38	36	35	22
49	43	38	22	16	5
43	32	23	19	14	2
42	40	29	17	13	12
43	39	31	30	15	11
27	20	19	13	11	7
39	37	34	14	5	2
39	35	24	21	18	1
40	32	22	21	20	6
46	40	39	32	20	13
35	32	27	25	16	6
41	38	37	29	28	25
41	39	35	31	21	17
47	43	33	28	19	9
42	36	30	18	8	1
29	22	20	19	18	13
41	39	38	25	16	5
32	26	14	10	8	6
41	33	31	27	21	1
46	44	30	29	13	11
48	45	35	31	28	14
38	29	19	17	15	9
45	42	27	14	9	7
49	31	24	18	16	15
47	45	44	33	24	7
34	25	22	19	11	8
46	45	43	29	25	22
48	44	43	36	33	3
41	39	31	21	14	12
30	23	13	12	8	6
41	31	30	17	16	7
46	24	17	15	14	6
47	43	39	30	13	9
16	11	6	5	2	1
35	31	28	24	19	6
48	26	22	14	5	4
49	46	30	17	15	12
46	45	34	31	30	17
39	32	28	27	24	2
40	38	35	33	27	15
43	37	36	20	11	1
34	31	16	11	10	4
35	30	29	17	8	2
40	37	18	7	6	4
45	44	18	13	4	2
40	38	33	26	12	4
40	27	26	15	5	3
45	37	19	12	8	2
45	36	29	25	11	3
47	44	41	29	18	13
29	10	5	4	2	1
36	34	33	26	15	11
49	48	44	40	27	10
35	33	24	16	6	3
36	27	19	18	8	3
47	44	38	37	17	2
42	39	34	25	20	1
44	42	25	23	19	10
41	28	26	21	17	4
49	45	27	23	17	15
29	25	23	18	9	4
45	32	31	25	23	3
41	40	38	30	10	9
41	38	33	28	22	4
46	35	20	15	13	5
37	27	26	24	18	17
46	41	32	22	7	3
47	46	43	26	22	8
44	43	28	27	25	1
36	34	24	20	9	5
46	42	20	16	14	8
44	30	29	28	21	17
36	34	23	22	5	1
49	43	42	22	10	6
49	45	43	33	28	2
44	29	24	16	10	8
46	34	29	27	26	4
46	38	27	20	9	8
39	36	35	17	10	4
49	24	18	16	13	6
46	28	24	21	18	12
45	43	38	31	12	6
38	34	28	26	17	1
48	42	38	31	23	20
39	37	33	18	15	2
41	31	18	9	7	6
39	24	21	6	4	2
44	39	22	12	8	4
43	38	31	26	10	4
39	38	19	6	5	4
48	38	24	16	7	5
36	19	18	17	7	5
46	44	33	30	18	7
49	44	31	23	16	11
49	38	36	35	30	21
36	25	19	14	9	6
48	27	15	13	10	3
41	35	33	25	9	6
44	24	22	17	11	8
42	38	23	19	17	11
32	23	20	19	14	5
23	20	7	4	3	1
44	15	13	7	4	2
46	34	32	31	30	22
43	42	29	14	9	4
43	38	36	31	30	14
49	40	26	21	19	7
28	21	18	15	8	6
46	23	8	7	3	1
47	31	27	24	15	10
40	33	15	12	11	5
41	40	33	32	25	11
39	26	23	19	18	5
48	46	44	31	28	24
48	44	43	26	16	5
36	35	31	30	28	22
38	31	25	24	22	5
31	30	29	16	14	1
46	42	33	30	5	4
46	42	32	30	28	21
43	40	21	20	14	3
48	31	22	11	9	4
49	45	39	35	27	13
49	43	36	33	19	13
45	36	35	28	9	4
40	34	25	17	11	1
48	44	39	36	25	7
44	38	30	27	26	1
44	42	40	31	5	2
39	38	35	29	16	6
49	46	14	9	2	1
48	35	33	19	9	6
44	30	22	15	3	1
35	33	30	18	11	9
36	28	24	22	16	5
43	34	29	12	4	1
46	45	37	28	9	4
44	43	37	26	2	1
48	41	35	31	17	15
47	43	37	36	30	28
44	42	39	35	15	10
48	33	28	24	17	6
45	36	27	19	9	7
36	31	29	28	18	2
47	38	35	16	15	12
46	40	39	33	19	13
42	33	27	19	14	7
42	39	36	30	16	8
42	37	29	28	18	17
46	40	39	28	23	1
47	43	37	25	15	3
49	44	42	29	19	9
38	34	33	23	11	6
47	44	38	27	23	12
37	35	34	33	21	19
40	38	28	25	12	4
45	30	26	23	14	10
35	19	17	12	9	5
41	32	29	21	10	8
39	23	17	7	4	1
39	33	23	8	5	1
48	45	32	27	20	5
48	45	37	29	25	15
49	45	41	31	13	1
46	43	38	29	26	5
45	44	37	32	12	8
46	33	22	18	17	14
41	31	25	21	16	11
43	42	28	21	15	2
47	37	32	30	28	9
45	36	20	17	9	2
45	33	25	7	6	3
49	40	36	30	14	11
35	34	33	22	15	2
46	37	34	32	26	11
42	31	27	18	9	3
41	40	37	36	24	17
45	31	23	7	4	3
31	30	25	22	17	12
44	36	33	21	10	2
44	43	33	32	19	9
42	35	33	30	12	9
39	31	26	16	8	4
42	26	25	23	18	15
48	43	37	29	28	14
43	36	33	20	9	7
49	39	34	31	14	3
46	45	42	41	33	24
49	46	33	26	14	8
44	43	36	26	22	4
28	18	16	11	10	5
36	27	24	21	13	2
46	36	30	25	13	11
43	36	35	30	20	9
42	26	20	18	13	5
45	35	33	30	25	14
43	28	27	25	14	9
34	31	27	24	21	16
39	38	30	19	18	9
49	46	43	11	6	2
43	38	36	29	26	5
46	31	15	14	12	4
49	43	35	32	28	19
31	30	29	22	7	3
40	38	26	9	3	2
45	30	26	24	15	4
44	39	23	22	13	8
48	42	39	16	13	6
24	9	8	6	3	1
38	28	27	26	11	1
37	36	25	13	10	8
43	38	33	27	22	16
49	42	34	30	22	15
44	42	39	33	25	5
36	30	23	21	15	12
37	27	21	15	6	3
48	44	43	42	40	12
45	39	36	12	6	4
47	40	37	33	25	1
49	44	40	35	26	1
46	40	33	31	25	8
46	41	39	38	35	32
46	44	29	21	15	10
42	35	34	16	10	5
48	33	26	25	20	14
49	46	40	37	32	6
49	41	38	28	25	10
45	36	35	25	18	9
47	42	41	34	31	6
47	45	40	36	33	4
48	46	43	36	35	5
45	37	34	25	11	6
47	41	40	29	16	7
42	18	16	6	3	2
42	37	28	23	12	4
24	20	11	9	7	5
45	38	36	17	16	3
31	24	19	11	7	4
40	24	9	3	2	1
46	34	31	30	28	17
49	45	32	28	27	1
46	40	34	28	22	18
47	45	38	21	14	4
41	35	26	21	10	2
35	32	28	22	17	13
41	38	35	11	10	1
42	35	31	17	12	6
42	38	17	16	2	1
38	36	34	27	9	6
34	25	18	17	3	1
49	48	38	35	13	3
47	41	21	8	3	2
49	45	42	38	35	7
44	39	38	37	33	7
44	42	33	26	19	17
45	40	34	19	11	10
44	40	25	16	15	3
49	34	33	32	5	4
31	25	23	22	18	17
45	44	42	20	7	2
47	44	43	10	7	6
38	28	27	15	6	3
48	40	36	27	14	7
38	33	30	27	19	8
38	31	20	18	12	4
45	40	36	27	14	11
34	32	23	14	12	11
34	33	21	5	3	1
41	36	30	23	18	15
48	40	31	19	13	6
21	20	14	13	11	6
45	43	42	15	12	2
49	38	34	31	30	29
46	43	39	32	28	26
42	37	36	26	25	6
49	39	25	12	11	7
43	41	28	20	16	3
46	45	31	30	5	2
38	30	26	17	13	10
42	37	32	31	27	3
49	47	40	26	14	2
49	48	41	25	15	13
47	44	35	28	18	11
44	41	40	39	22	16
49	40	37	33	27	18
36	29	28	11	10	9
38	35	21	19	18	1
47	35	31	18	14	2
49	33	28	26	23	3
47	36	35	34	18	11
24	16	15	13	8	6
42	37	20	14	13	2
45	37	35	31	20	19
28	27	17	12	8	4
35	32	12	10	8	3
46	38	25	20	10	1
45	41	40	24	13	5
37	33	24	16	11	3
31	29	25	21	20	10
32	16	14	13	10	9
39	29	26	23	18	7
38	18	9	7	6	2
43	32	30	26	24	17
42	41	36	32	29	18
32	30	29	28	20	9
47	45	37	22	16	8
41	25	23	21	8	6
39	34	32	19	18	16
47	38	36	31	23	5
43	37	31	22	9	3
34	33	32	20	17	11
39	28	15	10	5	2
37	30	21	15	13	4
42	41	18	17	15	4
42	39	34	21	19	12
49	44	31	22	17	5
42	35	34	19	15	2
45	44	34	29	18	1
43	37	30	13	10	9
45	44	30	26	14	1
46	42	40	20	18	12
38	35	33	23	13	3
43	40	36	29	28	17
43	41	36	28	11	2
48	35	33	28	27	14
32	29	27	20	18	10
42	32	26	17	14	9
47	39	35	22	18	1
38	37	33	29	10	2
29	20	17	16	12	2
44	40	37	31	28	11
36	35	29	21	14	8
46	45	33	30	18	9
48	46	40	25	20	11
37	35	32	30	27	15
34	30	16	10	5	2
37	18	17	11	9	4
46	45	17	10	5	1
49	39	35	27	26	3
38	35	32	27	18	5
45	43	25	15	5	2
48	47	37	33	16	6
48	39	35	18	13	9
49	42	37	30	6	3
45	40	28	27	22	10
49	40	34	27	26	17
47	35	33	23	9	4
45	41	33	32	17	2
24	22	13	10	9	2
47	36	35	29	16	8
49	35	34	29	20	4
49	27	26	20	19	6
48	34	21	16	12	6
31	29	22	16	5	4
48	26	16	15	13	5
44	40	17	15	13	3
49	38	31	29	22	5
43	39	37	21	13	9
30	27	21	20	18	16
41	37	22	18	17	9
46	45	38	32	15	14
39	35	33	25	12	4
29	25	23	16	15	12
35	34	32	15	7	2
45	40	37	14	12	7
33	24	23	22	14	3
47	28	25	19	14	12
46	39	36	33	18	2
38	37	20	15	14	5
45	42	34	31	17	9
45	44	23	8	7	5
43	31	29	16	7	4
41	40	36	13	12	7
29	28	27	16	4	2
30	29	23	17	15	1
48	45	39	31	24	1
31	27	24	12	9	8
40	23	17	13	8	1
47	45	32	10	6	2
34	31	30	28	21	5
37	35	33	13	10	1
43	41	26	21	15	4
40	38	24	9	5	4
46	40	36	23	13	10
49	30	24	11	9	2
48	31	21	18	15	9
49	39	37	19	4	2
29	16	11	5	2	1
39	34	31	30	13	2
39	27	23	10	8	3
41	36	31	25	14	13
49	32	17	10	2	1
35	34	28	24	18	13
45	42	23	18	14	4
38	31	28	27	26	24
24	14	13	9	8	1
47	44	35	25	17	8
48	39	31	16	15	9
46	40	28	24	3	1
49	48	27	26	18	14
49	42	38	31	8	7
44	29	24	19	17	11
48	43	18	12	10	8
46	44	40	25	11	4
45	32	23	22	19	16
40	33	23	22	11	10
37	27	25	13	11	5
47	37	35	32	26	21
42	36	18	12	6	5
36	32	25	24	16	10
41	36	34	29	9	3
38	29	23	19	6	5
41	36	31	24	13	2
45	44	42	34	25	24
49	46	26	24	21	19
46	39	33	17	10	5
46	42	39	17	15	7
42	28	27	18	11	1
49	37	32	22	5	4
41	23	19	15	14	11
45	43	27	25	21	4
40	18	17	11	6	2
44	34	25	20	15	7
48	44	24	18	13	4
46	29	27	22	20	1
49	37	35	34	14	5
29	26	20	17	3	2
37	33	29	15	12	7
43	32	27	19	7	6
45	43	39	34	20	9
43	30	28	16	11	3
49	48	22	16	9	1
28	26	23	21	16	12
42	40	29	16	14	9
41	37	36	20	5	1
45	41	32	20	18	13
46	39	27	22	10	9
49	45	35	30	24	14
42	34	28	25	10	2
47	45	35	32	26	1
33	27	25	10	8	3
46	44	41	39	34	23
43	34	27	6	5	4
39	37	34	21	7	4
48	46	34	3	2	1
41	28	22	21	20	18
45	43	28	27	19	9
38	36	28	21	19	1
42	32	29	12	4	1
49	37	26	23	22	16
38	37	36	23	18	6
49	46	41	33	25	17
47	35	27	24	22	18
48	19	17	14	11	5
36	35	30	29	15	11
42	39	26	22	20	4
42	37	28	18	9	2
43	39	38	13	11	6
49	26	25	21	18	4
48	43	40	15	10	2
44	43	32	14	5	4
49	22	21	18	14	5
42	33	31	25	12	3
38	29	21	19	17	6
49	47	44	37	34	3
39	25	19	17	11	1
39	36	34	23	17	2
45	34	24	21	17	7
41	38	36	15	10	3
35	31	29	24	8	3
44	43	41	27	18	16
37	36	34	24	21	3
46	27	23	19	14	12
49	38	32	23	21	1
43	42	21	15	11	3
44	43	42	24	13	3
37	28	16	10	9	6
49	47	18	13	9	4
46	43	35	34	31	23
40	37	27	10	3	1
47	34	25	24	15	11
41	35	34	24	20	8
45	42	14	10	9	7
46	22	21	12	5	1
39	36	28	8	3	1
45	32	29	21	11	9
43	33	32	31	7	6
41	30	28	20	17	11
37	21	19	15	14	7
49	35	16	8	3	1
38	25	24	16	7	6
39	37	28	15	11	10
42	37	25	6	2	1
26	24	10	8	6	3
47	42	31	21	18	6
44	34	31	26	7	4
49	45	44	32	19	8
40	37	29	28	8	7
29	27	26	20	18	7
46	37	16	11	4	3
47	36	21	19	14	6
42	36	35	33	20	6
31	10	5	4	2	1
41	29	12	9	8	5
48	37	11	8	5	3
49	47	32	22	15	7
49	43	16	10	4	1
47	37	33	32	30	29
48	36	13	6	5	2
44	34	33	32	21	17
35	33	30	25	16	6
37	36	34	19	18	4
41	39	34	33	32	5
39	32	29	21	20	17
49	39	29	27	14	11
47	37	25	21	15	4
47	46	32	15	11	1
28	19	14	11	7	3
42	32	29	25	10	6
23	14	11	6	3	2
39	36	32	31	25	22
47	42	18	7	5	2
42	33	30	23	19	12
41	40	31	28	14	1
42	32	28	19	10	8
49	39	35	31	27	10
41	37	31	13	11	2
43	33	16	14	13	7
47	27	23	20	15	1
36	30	17	15	13	5
28	22	18	16	13	6
39	31	30	25	22	17
31	23	21	20	13	8
37	33	32	27	26	6
44	40	35	27	16	1
49	30	28	26	18	16
36	29	22	20	3	1
30	27	23	19	16	4
40	36	28	4	3	2
44	20	12	7	4	3
45	36	34	30	28	6
38	23	15	13	5	3
49	43	36	29	25	2
49	41	19	16	10	1
46	41	26	15	10	1
49	41	36	27	4	1
48	32	17	12	8	5
40	34	33	29	19	8
48	40	39	31	19	4
39	34	33	20	19	8
40	32	31	23	19	2
41	34	23	19	15	12
37	28	25	18	17	13
49	42	29	20	9	8
18	13	9	6	4	2
38	37	28	15	6	5
49	47	19	12	9	1
43	31	20	17	14	8
32	28	20	19	2	1
48	41	26	20	12	6
44	33	25	21	8	1
40	36	23	6	5	3
40	34	27	25	19	8
43	38	36	17	8	5
49	40	27	24	8	6
48	47	31	17	9	4
46	45	20	19	18	4
45	39	38	28	25	6
44	39	36	23	10	5
33	31	29	9	8	2
44	41	28	17	11	3
46	39	29	13	12	10
35	34	26	25	22	2
41	36	31	28	24	6
44	42	29	21	6	5
46	40	37	26	24	2
39	34	21	20	19	6
44	41	39	33	20	6
25	21	16	8	6	1
49	22	20	11	8	5
40	33	32	31	24	8
48	46	41	38	22	18
47	35	33	26	16	10
46	45	25	11	6	3
48	31	24	23	16	6
47	31	30	29	11	2
42	30	22	20	13	10
41	36	35	24	20	19
34	32	28	22	14	2
39	34	33	29	20	7
49	44	41	25	17	10
44	33	28	20	4	3
41	31	18	15	4	3
35	25	18	17	15	3
49	28	27	23	19	14
33	30	27	22	13	3
28	24	20	11	9	2
47	39	18	9	7	5
41	40	39	21	10	2
47	37	28	25	21	8
40	35	27	20	11	7
47	42	29	22	19	15
38	30	29	14	12	4
42	36	33	29	5	2
39	37	33	32	30	8
29	15	14	13	5	4
46	43	38	10	5	4
48	46	44	42	15	13
35	33	27	26	25	10
26	25	22	19	13	1
42	40	25	24	15	2
49	32	25	16	11	5
48	47	38	30	4	2
47	40	35	32	22	8
33	19	17	14	11	6
46	40	32	18	16	6
47	44	43	25	13	9
48	47	43	23	9	2
46	36	35	27	14	4
37	35	24	16	9	8
41	40	36	26	25	19
31	24	19	18	11	6
37	27	26	10	9	6
44	31	28	21	19	14
41	40	11	9	8	3
44	37	11	9	5	1
36	35	26	12	8	1
49	39	29	14	13	5
48	32	25	21	15	7
39	33	23	18	8	2
47	44	22	10	4	1
46	29	21	18	11	7
33	27	21	19	8	1
47	37	25	17	11	5
38	27	26	14	11	8
48	32	29	26	12	6
49	45	26	21	13	11
28	26	12	7	6	3
43	32	21	19	6	2
48	33	29	19	18	16
42	38	9	8	7	5
49	32	31	20	4	3
37	24	18	16	14	5
39	38	24	16	11	9
43	38	20	6	4	1
49	45	36	32	26	3
42	30	21	11	7	6
42	19	15	12	11	9
43	41	36	7	6	4
43	26	20	19	14	13
48	43	24	14	7	5
25	22	18	15	4	3
45	42	40	36	13	1
48	41	27	4	2	1
49	35	33	29	9	5
34	27	15	11	6	3
49	47	40	29	27	21
39	38	32	15	5	4
26	16	15	12	9	5
30	29	24	15	3	1
44	31	25	24	8	7
45	39	37	29	20	3
45	39	37	25	16	10
47	34	24	23	10	9
48	42	32	27	20	4
26	22	21	16	10	5
34	33	26	13	11	2
48	34	22	17	5	1
37	32	30	19	11	3
35	27	15	14	11	8
45	34	12	11	8	6
48	39	38	36	32	2
36	23	16	12	7	6
48	35	22	15	14	6
32	27	16	12	10	4
42	40	26	20	14	1
28	22	16	14	9	3
